663	5229
663	4880
662	4234
662	2256
662	2218
662	3296
662	3500
662	3142
662	4661
661	5809
661	2422
661	5588
661	4670
661	4481
661	4902
661	4358
660	5464
660	3620
660	3256
660	4687
660	2790
660	3511
660	2370
660	4583
660	4784
659	5688
659	3697
659	8206
659	4702
659	4630
659	4656
659	4577
659	3585
659	2257
659	2495
658	4112
658	2580
658	3440
658	3418
658	5093
658	4971
657	4253
657	2250
657	3248
657	2814
657	2337
657	2363
657	5348
657	4977
656	2840
656	2251
656	4344
656	4956
656	4383
655	4511
655	4197
655	2258
655	5124
655	3270
654	2369
654	4097
654	4704
654	5206
654	2503
654	4483
654	3449
654	3140
654	5594
653	3919
653	5131
652	4360
652	4229
652	2364
652	2502
652	3773
652	2486
652	2617
651	2589
651	3438
651	5107
650	3596
649	4453
649	4986
649	2789
649	5129
649	2018
649	3448
649	2707
649	4446
649	4007
649	4569
649	4619
649	3257
649	4894
648	3079
648	3670
648	3395
648	5686
648	2237
647	2414
647	5324
647	4448
647	2410
647	5136
647	4473
646	4716
646	5072
646	4314
646	5693
646	5636
646	4754
646	2685
646	4408
645	4739
645	3305
645	5822
645	2847
645	2384
644	5870
644	5651
644	4220
644	3760
644	4768
644	3472
643	5024
643	5203
643	5567
643	4445
643	3271
643	3287
643	2740
642	3936
642	5599
642	2497
642	5860
642	2638
642	5033
642	2409
641	4640
641	5999
641	3291
640	2287
640	4741
640	5078
640	4030
640	4305
640	3463
640	3286
640	2380
639	3456
639	4692
639	3682
639	2301
638	2795
638	2798
638	3462
638	4665
638	5409
638	4781
638	3388
638	5074
638	3294
638	3304
638	2885
637	2367
637	4313
637	4595
637	4783
637	2309
637	2695
637	2854
637	5625
637	4637
637	3202
636	4782
636	5245
636	4606
636	4259
636	5256
636	5323
635	4524
635	5174
635	5520
635	2855
635	4428
635	5546
635	5100
634	2327
634	2498
634	2513
633	3561
633	5543
633	4381
633	4514
632	5034
632	2306
632	3300
632	4666
632	3845
631	5481
631	3586
631	2501
630	4620
630	2295
630	2820
630	5626
630	2439
629	4418
629	3141
629	4617
629	5684
629	3217
629	2277
628	4443
628	4323
628	4679
628	3144
628	5070
628	2290
628	4139
628	2629
627	5106
627	5102
627	4488
627	2407
627	2437
627	2824
627	5869
626	4892
626	4958
625	4485
625	3461
625	3426
625	4933
625	5118
625	5163
625	2809
624	3573
624	4327
624	4988
624	3081
624	4359
624	5581
624	4455
624	3379
624	3421
623	4190
623	5597
623	5477
623	3602
623	5040
623	2797
623	2485
623	5149
623	5513
623	3915
622	5071
622	2689
622	4935
622	4570
622	2494
622	3869
622	2819
622	5638
622	3232
622	5146
622	5082
621	2273
621	2385
621	2673
621	4236
621	2259
621	4677
621	4349
621	3576
620	4336
620	4681
619	3369
619	4990
619	4337
619	5243
619	3411
619	2822
619	3454
619	2628
619	5103
619	3943
619	2619
618	4963
618	3143
618	4476
618	5114
618	5283
618	5549
618	3203
618	3564
617	4934
617	4479
617	5239
617	2492
617	3210
617	4965
617	3159
617	4991
617	2995
617	3486
616	2596
616	2387
616	4842
616	4406
615	2372
615	2317
615	5155
615	3582
615	4482
615	3621
614	4972
614	2487
614	3373
614	4527
614	3453
613	2637
613	4346
613	5475
613	5086
612	5144
612	4440
612	2830
612	2516
612	3417
612	3913
611	4269
611	2771
611	3384
611	2715
611	3290
611	4502
610	5098
610	5862
610	2667
610	5190
610	5812
609	3469
609	5401
609	5761
609	2669
609	4057
609	2371
609	4425
608	5081
608	2949
608	2491
608	5289
608	4167
607	2544
607	3882
607	5576
607	2507
607	5880
606	2825
606	5687
606	4756
606	3636
606	4780
606	2794
606	5550
605	2680
605	2588
605	3302
605	2876
605	2415
605	3464
605	2675
604	3922
604	2373
604	5238
604	2533
604	5878
604	4115
604	4714
604	4311
604	5848
603	2687
603	3484
603	3457
603	2805
603	3262
602	3249
602	3241
602	3656
602	4699
602	5659
602	5147
602	5572
602	4770
602	2254
602	5608
602	4901
601	5502
600	2423
600	3998
599	2582
599	2342
599	4420
599	5682
598	3580
598	3146
598	3233
598	2799
598	4772
597	3422
597	5080
597	4668
597	5811
597	3879
597	5663
597	2505
597	4506
597	8151
596	3559
596	3574
596	5473
595	5075
595	2285
595	3853
595	3430
595	3200
595	5017
595	8825
594	3383
594	2800
594	2686
594	2676
594	2595
594	5208
594	4441
594	4436
594	4422
594	3193
594	4089
594	8213
593	2841
593	5553
593	4255
593	5752
593	3506
593	2271
593	2887
593	3234
593	4585
593	3374
593	2725
593	3616
592	5998
592	5825
592	3035
592	5560
592	2717
591	4355
591	5095
591	2390
591	2518
590	4228
590	5186
589	3470
589	2622
589	3303
589	5228
589	2484
588	4761
588	3514
587	2694
587	5418
587	3104
587	4982
587	3513
587	2704
587	4226
587	5036
586	4752
586	4405
586	2282
586	9077
585	4356
585	5537
585	5141
584	3769
584	5178
584	5489
584	2741
584	4979
584	3380
584	2537
584	5120
583	2826
583	3995
583	2430
583	2784
583	2343
582	4589
582	3934
582	2716
582	4038
582	4061
582	4246
581	5150
581	4974
581	3609
581	3982
580	2542
580	5479
580	3892
580	2829
580	5526
580	4508
580	5352
579	5135
579	3675
579	4584
578	5753
578	4304
578	5696
578	3382
578	2831
578	2946
578	3992
578	3080
577	3255
577	4153
577	3905
577	3766
577	5226
577	5154
577	2281
577	5872
577	4092
576	2574
576	3972
576	2786
576	5085
576	4615
576	4518
575	4143
575	3597
575	5518
575	2590
575	3664
575	2555
575	4600
574	3764
574	4435
574	2692
574	4489
574	3587
574	4950
573	2581
573	2310
573	5471
573	5159
573	2506
572	5680
572	4085
572	3468
572	3455
572	5156
572	2272
572	2552
572	4957
571	4973
571	5815
571	2802
570	2260
570	5139
570	5639
570	4225
570	2413
569	2899
569	5879
569	5866
569	2606
569	2566
569	5776
569	3593
568	3566
568	4503
568	3770
568	2270
568	5577
568	5843
568	3985
568	3216
568	3988
568	2307
568	5117
568	4252
568	5517
568	5116
568	4976
567	2873
567	5876
567	4638
566	5791
566	4306
566	5814
566	5664
566	2283
566	4948
566	2618
566	2515
565	4538
565	5690
565	4084
565	4468
564	5875
564	5451
564	5844
564	5184
564	4641
564	3945
564	2564
564	4209
564	4130
563	5845
563	8712
563	4166
563	2561
563	4639
562	5167
562	8813
562	5509
562	5741
561	2632
561	5571
561	3825
561	5321
561	2421
561	5380
561	5079
561	4590
560	4431
560	2779
560	4145
560	4421
560	3634
560	3492
559	2444
559	3129
559	5487
559	2823
559	4417
559	2773
559	5536
559	5755
558	2597
558	5108
558	2623
558	4016
558	2278
558	2723
558	4586
558	3779
558	4496
558	5823
558	5207
557	2806
557	4475
557	5829
557	3283
557	2572
557	5087
557	4536
557	5591
557	5765
557	2468
556	4081
556	4025
556	2558
556	4054
556	2490
556	8588
556	2614
556	5748
556	5605
556	4065
556	5485
556	5818
556	3701
556	3911
555	2531
555	4573
555	5199
555	4470
555	2472
555	5743
555	2408
554	3699
554	5874
554	2509
554	3969
554	3901
554	3436
554	4579
553	2611
553	5140
553	3971
553	4568
553	4523
553	3610
553	5859
553	5830
553	5645
553	5586
552	5084
552	5195
552	2951
552	2539
552	4312
552	5522
551	2772
551	5865
551	3898
551	3568
551	5179
551	3914
550	5123
550	2517
550	5166
550	5160
550	3986
550	3949
550	8292
550	3643
550	5863
550	5847
549	2514
549	5820
549	3903
549	4267
549	5850
549	3427
548	4050
548	8117
548	3147
548	3592
547	5795
547	2832
547	5991
547	3583
547	3095
547	5510
547	3088
547	2681
547	4432
547	5618
547	3446
547	2803
546	2381
546	4058
546	3066
546	2538
546	5798
546	3138
545	4909
545	2284
545	2778
545	5110
545	2827
545	2834
545	5681
545	5654
544	2479
544	3289
544	4970
544	4123
544	2828
544	3685
544	4102
544	8108
544	5076
544	4566
544	5142
544	3272
543	5260
543	8641
543	5176
543	4357
543	8808
543	2553
543	2624
542	5212
542	5482
542	5828
542	3435
542	4105
542	4480
541	5631
541	4119
541	5104
541	2482
541	5347
541	5395
541	2431
541	5871
541	5881
540	2274
540	5836
540	8827
540	2426
540	2524
540	5153
540	2668
540	4522
539	3667
539	5868
539	3833
539	5091
539	4189
539	4596
539	3555
539	2511
539	5628
539	2836
539	5569
539	3208
539	2897
538	3908
538	5857
538	3918
537	5613
537	4598
537	3133
537	5236
537	3929
537	3887
537	2445
537	2872
537	3899
536	8829
536	5652
536	3175
535	4429
535	4588
535	4890
535	4161
535	3578
535	4931
535	4013
535	3437
535	2420
535	2612
535	5362
534	5737
534	2554
534	4077
534	3989
534	4749
534	2613
534	3381
533	4015
533	4140
533	4507
533	2939
533	2477
533	4222
532	2418
532	3828
532	4494
532	5138
532	4053
531	2508
531	4062
531	4601
531	5747
531	5493
531	4519
531	5614
530	2947
530	4019
530	2875
530	3588
530	3702
530	2758
530	5416
530	4980
529	4157
529	5813
529	8149
529	2471
529	3223
529	4578
529	8816
529	4993
529	3723
529	2674
528	3148
528	4430
528	2440
528	2838
528	5727
528	3671
528	2521
528	4618
527	2438
527	5653
527	3896
527	5476
527	2261
527	5754
527	2483
527	5133
527	4510
527	4493
527	5092
526	3909
526	4492
526	4185
526	2535
526	3565
526	2801
526	8831
526	3778
526	2884
526	6011
526	5646
525	3556
525	5729
525	5225
525	5088
524	5816
524	2878
524	5697
524	3032
524	3653
524	4434
523	4631
523	5733
523	5808
522	4184
522	4067
522	5358
522	5694
522	5644
522	4968
522	2411
522	3926
522	2874
522	5112
522	3890
522	2693
521	2608
521	3912
521	4530
521	5882
521	3965
521	5284
521	4301
521	5792
520	3428
520	4591
520	3082
520	2417
520	3134
520	4597
520	3640
519	3654
519	3130
519	4465
519	2607
519	4202
519	2467
519	2412
519	5511
519	5756
518	5113
518	3975
518	3925
518	5834
518	5130
518	3633
517	4623
517	2464
517	3149
517	4753
517	3646
517	3261
517	8815
517	3192
517	3885
517	5353
516	4173
516	2749
516	2543
516	4201
516	5787
516	3447
516	2877
516	4144
516	4520
516	5585
516	3268
515	4188
515	5873
515	4454
515	5134
515	3763
515	2788
515	5565
514	3567
514	2712
514	2706
514	5128
514	5247
514	2280
513	5762
513	3647
513	2787
513	2510
513	4917
513	5222
513	3560
513	2565
512	2837
512	3242
512	3033
512	8100
512	5535
512	3065
512	2480
511	4249
511	3131
511	3064
511	3127
511	8579
511	4903
511	2526
511	3194
511	2804
511	5115
511	8818
510	5799
510	3619
510	3677
510	2898
510	5647
510	4247
510	4138
509	3639
509	3686
509	2474
509	5297
509	5650
509	3886
509	4541
509	5143
509	2389
509	2941
509	3783
508	3665
508	2481
507	3941
507	2780
507	5496
507	4525
507	8293
506	2466
506	5736
506	4582
506	4531
506	4540
506	2953
506	2563
506	5699
505	4172
505	4603
505	2416
505	4176
505	4008
505	5695
505	5552
505	3669
505	3055
504	3174
504	4509
504	4063
504	2879
504	5796
504	8662
504	3750
503	2785
503	3906
503	4532
503	8853
503	2469
503	5683
502	2449
502	2896
502	2427
502	5851
502	5428
502	5852
502	8653
502	5995
502	8823
501	5539
501	5429
501	5997
501	8819
501	3099
500	3657
500	3137
500	4088
500	2781
500	5701
500	5742
500	5215
500	4672
500	4521
500	4426
499	2602
499	5494
499	2476
499	2769
499	3897
499	2945
499	3250
498	2989
498	4477
498	3777
498	3034
498	3836
498	5198
497	2592
497	3090
497	8533
497	4165
497	4121
497	5667
497	5734
497	5831
497	2585
497	8826
497	5381
497	2950
497	5724
497	2757
497	5089
496	5157
496	8728
496	8201
496	2391
495	3125
495	4014
495	5785
495	7436
495	3429
495	5775
494	4442
494	5764
494	5819
494	5180
494	3184
494	5533
494	5211
493	8307
493	5158
493	4581
493	8664
493	4240
493	4245
493	4910
493	3962
493	5205
493	4632
493	4512
493	5573
493	4086
493	3196
493	2793
492	2473
492	5281
492	4491
492	8809
492	3098
492	4009
491	2724
491	8715
491	3105
491	4095
490	4001
490	4497
490	8157
490	5498
490	5443
490	5394
490	5187
490	3224
490	4205
490	8599
490	4616
490	4911
490	4264
489	3831
489	2767
489	8589
489	3558
488	4004
488	5470
488	8800
488	2478
488	2428
488	2750
488	3889
488	5619
488	3026
487	5806
487	3434
487	3185
487	8603
487	5766
487	3073
487	5096
487	3876
487	4160
487	2833
486	2465
486	5209
486	5758
486	5521
486	4012
486	5807
486	5789
485	3153
485	5515
485	3575
485	4208
485	5127
485	3884
485	5196
484	2688
484	4478
484	4020
484	3097
484	4215
484	4608
484	4610
484	5751
484	3637
484	4198
484	8834
484	4194
484	3635
484	2593
483	4535
483	5674
483	8637
483	5524
483	3108
483	3868
483	4021
483	4035
483	2583
483	5665
482	4120
482	3124
482	5201
482	3083
482	5749
482	2944
482	3668
482	4108
481	5769
481	2713
481	8160
481	3135
481	5319
481	5503
481	4068
480	8820
480	8814
480	3584
480	5204
479	2906
479	3025
479	4045
479	5349
479	4378
479	3078
479	4029
479	4046
479	2470
479	3132
479	2886
478	5210
478	3839
478	4906
477	3183
477	5359
477	2599
477	3094
477	4680
477	2525
477	5122
477	8154
477	5627
476	8856
476	2969
476	4852
476	5224
476	5218
476	5345
476	5583
476	5781
475	3645
475	3074
475	5446
475	2522
475	3047
475	4005
475	8241
474	4533
474	4553
474	3888
474	8202
474	3984
474	5538
473	5232
473	5994
473	8642
473	5641
473	5632
472	8953
472	3072
472	2605
472	5578
472	5483
472	8153
471	3577
471	5189
471	3247
471	5580
471	3231
471	2732
471	3598
471	5467
470	5132
470	5240
470	2433
470	4628
470	5403
470	5739
470	3240
470	5121
470	3608
470	3987
470	2705
469	2888
469	4563
469	5183
469	3678
469	5609
469	8132
469	5508
469	8224
469	2714
468	8817
468	5760
468	8807
468	5864
467	3445
467	3557
467	8796
467	2991
467	5497
467	3150
467	8562
467	4064
467	5835
467	5480
467	5541
467	8163
466	5220
466	5800
466	5181
466	3214
465	5119
465	5504
465	2207
465	5849
465	5264
465	2584
465	3151
465	5777
465	5726
465	4551
465	4587
464	5840
464	3860
464	4031
464	2978
464	4211
464	4467
464	5856
464	2791
464	5512
464	4912
463	5495
463	5407
463	2540
463	4181
463	2699
463	5648
463	4464
463	4592
462	3968
462	8806
462	3875
462	5542
462	4629
462	8828
462	3867
461	5810
461	5491
461	4612
461	4605
461	4254
461	4213
461	4028
461	4262
460	3152
460	3935
460	5551
460	3855
460	5774
460	2701
460	4056
460	3595
459	8104
459	8714
459	3978
459	3863
459	4922
458	5486
458	3841
458	2559
458	4626
457	4557
457	3907
457	5230
457	4118
457	5642
457	2441
457	5469
457	5466
457	2575
457	8858
457	5177
456	2452
456	5202
456	5846
456	5803
456	5797
456	3259
456	5788
456	8663
456	5173
455	3688
455	4634
455	4221
455	3895
455	2765
455	8205
455	3264
455	5689
455	8178
455	4114
455	3674
455	3780
455	2475
455	5575
454	3690
453	3928
453	3991
453	8606
453	3057
453	2881
453	2463
453	5320
453	4080
453	3604
453	3089
452	3206
452	5698
452	8832
452	5671
452	3748
452	5501
452	8290
452	4216
452	2541
452	2571
452	3076
452	3900
452	8600
452	2997
452	4132
451	3866
451	3994
451	2601
451	2948
451	3207
451	4230
451	3128
451	5318
451	3605
451	3957
450	3117
450	3642
450	5773
450	2009
450	3617
450	5463
450	3084
450	8734
449	2442
449	8598
449	4257
449	8155
449	5778
449	5547
449	4096
449	5454
449	3603
448	5745
448	8852
448	3630
448	2600
448	3861
448	8601
448	8704
448	4134
448	4003
448	5355
447	5219
447	4495
447	2882
447	3046
